-1.7873520851135254,6.04195362329483,6.06871634721756,6.0935205817222595,6.11526083946228,6.132464170455933,6.143149256706238,6.142423748970032,6.117815554141998,6.071078419685364,6.01075205206871
1.0628654062747955,6.041953861713409,6.0687161684036255,6.093520760536194,6.115260601043701,6.132464170455933,6.143148899078369,6.142423450946808,6.117814660072327,6.07107749581337,6.010750770568848
1.0628691613674164,6.041953861713409,6.068716824054718,6.093521773815155,6.115262150764465,6.132466375827789,6.1431519985198975,6.142427027225494,6.117818862199783,6.071081697940826,6.010755002498627
1.0628444254398346,6.041953861713409,6.068716466426849,6.093520522117615,6.11526083946228,6.132464110851288,6.143149256706238,6.1424241065979,6.117815554141998,6.071079343557358,6.010753750801086
1.0628621876239777,6.041953980922699,6.0687172412872314,6.093521356582642,6.115262031555176,6.132465660572052,6.143150568008423,6.14242547750473,6.117817014455795,6.071079701185226,6.010753154754639
1.0628538131713867,6.041953861713409,6.0687161684036255,6.093520760536194,6.11526095867157,6.13246476650238,6.1431496143341064,6.142424464225769,6.117816388607025,6.071079701185226,6.01075404882431
1.0628592669963837,6.041953861713409,6.068716466426849,6.0935205817222595,6.115261375904083,6.1324644684791565,6.143149316310883,6.142423450946808,6.117815226316452,6.071077793836594,6.010751098394394
1.062866359949112,6.041953861713409,6.068716406822205,6.0935205817222595,6.115261495113373,6.132464826107025,6.1431498527526855,6.1424243450164795,6.117815852165222,6.071078449487686,6.010751962661743
1.062862366437912,6.041953861713409,6.068716406822205,6.093520522117615,6.115260899066925,6.132463872432709,6.143148899078369,6.142422914505005,6.11781433224678,6.071077227592468,6.0107510685920715
1.0628699958324432,6.041953861713409,6.0687161684036255,6.093520760536194,6.115260899066925,6.132464528083801,6.143148958683014,6.142423510551453,6.117815434932709,6.071077853441238,6.01075142621994
1.062866598367691,6.04195362329483,6.06871634721756,6.093520224094391,6.115260541439056,6.132463872432709,6.143148303031921,6.142422556877136,6.117814004421234,6.0710768699646,6.010749846696854
1.0628738105297089,6.04195362329483,6.068716406822205,6.093519568443298,6.115258991718292,6.132461965084076,6.143146216869354,6.1424201130867,6.117811292409897,6.071073949337006,6.0107473731040955
1.062890499830246,6.041953861713409,6.068716764450073,6.093521237373352,6.115262031555176,6.132465183734894,6.143150150775909,6.142424702644348,6.117816358804703,6.071079045534134,6.010752826929092
1.062857836484909,6.041953980922699,6.0687167048454285,6.093520820140839,6.115261435508728,6.132464528083801,6.143149256706238,6.142423987388611,6.117815226316452,6.07107812166214,6.010751396417618
1.0628645420074463,6.04195362329483,6.068716406822205,6.093520879745483,6.115260601043701,6.132464051246643,6.143148362636566,6.1424224972724915,6.117814242839813,6.0710768699646,6.0107501745224
1.062872290611267,6.041953980922699,6.068716764450073,6.093521475791931,6.115261614322662,6.132465243339539,6.143150985240936,6.142425775527954,6.117817848920822,6.0710808634758,6.010754704475403
1.0628507435321808,6.041954278945923,6.068717062473297,6.093521475791931,6.115261554718018,6.132465243339539,6.143150210380554,6.142424821853638,6.117816478013992,6.071078807115555,6.010751485824585
1.0628585815429688,6.0419533252716064,6.068715751171112,6.093518853187561,6.115257740020752,6.132460355758667,6.143144309520721,6.14241898059845,6.117810994386673,6.071074306964874,6.0107482969760895
1.0628970861434937,6.041953980922699,6.068716824054718,6.093522012233734,6.11526221036911,6.132466375827789,6.1431519985198975,6.142427206039429,6.1178188025951385,6.071082055568695,6.01075541973114
